"","unique.id","temp","nit","salt","block","mic","plate","well","rep","µ","k","time"
"935","b1.t30.p26.w1551",30,1000,8,1,"5",26,1551,3,0.00054879977278113,1.342,1.51502314814815
"936","b1.t30.p26.w1556",30,1000,5.33,1,"2",26,1556,2,0.0520587082161319,1.458,1.51502314814815
"937","b1.t30.p26.w1558",30,1000,6.67,1,"1",26,1558,2,0.0850148342543469,1.494,1.51502314814815
"938","b1.t30.p27.w1562",30,1000,10.67,1,"10",27,1562,1,0.066170270349315,1.209,1.51739583333333
"939","b1.t30.p27.w1565",30,100,0,1,"11",27,1565,3,0.138447874716398,1.429,1.51739583333333
"940","b1.t30.p27.w1568",30,1000,2.67,1,"5",27,1568,2,0.155573722896522,1.601,1.51739583333333
"941","b1.t30.p27.w1569",30,5,0,1,"all",27,1569,2,0.0976894928625952,1.415,1.51739583333333
"942","b1.t30.p27.w1571",30,1000,2.67,1,"10",27,1571,1,0.0575917419868366,1.211,1.51739583333333
"943","b1.t30.p27.w1573",30,1000,5.33,1,"9",27,1573,2,0.0695618846508679,1.605,1.51739583333333
"944","b1.t30.p27.w1575",30,100,0,1,"3",27,1575,1,0.164330675329944,1.57,1.51739583333333
"945","b1.t30.p27.w1578",30,1,0,1,"7",27,1578,2,0.11103557000427,1.598,1.51739583333333
"946","b1.t30.p27.w1583",30,1000,6.67,1,"10",27,1583,2,0.0953747787892245,1.585,1.51739583333333
"947","b1.t30.p27.w1584",30,1000,12,1,"all",27,1584,1,0.0612183867974967,1.6,1.51739583333333
"948","b1.t30.p27.w1586",30,1000,0,1,"1",27,1586,2,0.0764661608891232,1.76,1.51739583333333
"949","b1.t30.p27.w1589",30,1000,0,1,"11",27,1589,3,0.146131467804804,1.843,1.51739583333333
"950","b1.t30.p27.w1590",30,1000,9.33,1,"9",27,1590,1,0.0774236785282644,1.463,1.51739583333333
"951","b1.t30.p27.w1591",30,5,0,1,"9",27,1591,2,0.0714921545332819,1.392,1.51739583333333
"952","b1.t30.p27.w1592",30,1000,6.67,1,"11",27,1592,2,0.0289605819878575,1.596,1.51739583333333
"953","b1.t30.p27.w1595",30,1000,1.33,1,"13",27,1595,1,0.0878934839570976,1.605,1.51739583333333
"954","b1.t30.p27.w1596",30,700,0,1,"10",27,1596,3,0.128353546192499,1.671,1.51739583333333
"955","b1.t30.p27.w1599",30,1000,12,1,"10",27,1599,1,0.0292870046352244,1.405,1.51739583333333
"956","b1.t30.p27.w1601",30,1000,6.67,1,"10",27,1601,1,0.0465096186436538,1.11,1.51739583333333
"957","b1.t30.p27.w1604",30,1000,4,1,"7",27,1604,1,0.0485049641689129,1.464,1.51739583333333
"958","b1.t30.p27.w1605",30,5,0,1,"12",27,1605,3,0.0919612465125213,1.689,1.51739583333333
"959","b1.t30.p27.w1606",30,50,0,1,"1",27,1606,1,0.10464251130667,1.716,1.51739583333333
"960","b1.t30.p27.w1608",30,0,0,1,"5",27,1608,2,0.102013175916375,1.802,1.51739583333333
"961","b1.t30.p27.w1609",30,50,0,1,"5",27,1609,2,0.0981849096228719,1.714,1.51739583333333
"962","b1.t30.p27.w1610",30,700,0,1,"3",27,1610,3,0.0846716967467511,1.258,1.51739583333333
"963","b1.t30.p27.w1613",30,700,0,1,"7",27,1613,3,0.0781790777010381,1.244,1.51739583333333
"964","b1.t30.p27.w1619",30,1000,1.33,1,"1",27,1619,3,0.0604207588163173,1.378,1.51739583333333
"965","b1.t30.p27.w1620",30,1000,4,1,"11",27,1620,2,0.0791192915646261,1.377,1.51739583333333
"966","b1.t30.p28.w1624",30,100,0,1,"11",28,1624,2,0.0424284377310563,1.187,1.51974537037037
"967","b1.t30.p28.w1627",30,1000,5.33,1,"7",28,1627,2,0.042382512586158,1.181,1.51974537037037
"968","b1.t30.p28.w1628",30,1000,12,1,"all",28,1628,2,0.0146329749890496,1.084,1.51974537037037
"969","b1.t30.p28.w1631",30,1000,2.67,1,"14",28,1631,1,0.0209484028942478,1.279,1.51974537037037
"970","b1.t30.p28.w1634",30,400,0,1,"1",28,1634,3,0.0275899517665476,1.326,1.51974537037037
"971","b1.t30.p28.w1636",30,100,0,1,"12",28,1636,2,0.0311132522004219,1.112,1.51974537037037
"972","b1.t30.p28.w1639",30,10,0,1,"6",28,1639,3,0.0759259491405996,1.379,1.51974537037037
"973","b1.t30.p28.w1640",30,50,0,1,"all",28,1640,3,0.03888481428668,1.391,1.51974537037037
"974","b1.t30.p28.w1644",30,1000,5.33,1,"all",28,1644,3,0.0829855054541299,1.477,1.51974537037037
"975","b1.t30.p28.w1648",30,50,0,1,"10",28,1648,3,0.055005743605176,1.43,1.51974537037037
"976","b1.t30.p28.w1652",30,1000,9.33,1,"9",28,1652,2,0.0217751686287299,1.337,1.90578703703704
"977","b1.t30.p28.w1656",30,100,0,1,"13",28,1656,1,0.101570150577437,1.148,1.51974537037037
"978","b1.t30.p28.w1659",30,400,0,1,"3",28,1659,2,0.082925039702856,1.499,1.51974537037037
"979","b1.t30.p28.w1660",30,700,0,1,"6",28,1660,1,0.087149143973937,1.295,1.51974537037037
"980","b1.t30.p28.w1661",30,1000,2.67,1,"1",28,1661,2,0.0151733718006454,1.585,1.51974537037037
"981","b1.t30.p28.w1662",30,1000,4,1,"12",28,1662,1,0.0307702881700392,1.638,1.51974537037037
"982","b1.t30.p28.w1665",30,0,0,1,"2",28,1665,2,0.0337801481151188,1.505,1.51974537037037
"983","b1.t30.p28.w1666",30,0,0,1,"10",28,1666,2,0.0431861638780948,1.497,1.51974537037037
"984","b1.t30.p28.w1668",30,700,0,1,"3",28,1668,2,0.0788374054860557,1.22,1.51974537037037
"985","b1.t30.p28.w1669",30,400,0,1,"11",28,1669,1,0.0661870152523114,0.828,3.63890046296296
"986","b1.t30.p28.w1670",30,1000,10.67,1,"2",28,1670,1,0.012291619085737,1.502,1.51974537037037
"987","b1.t30.p28.w1671",30,25,0,1,"5",28,1671,4,0.0226265576368687,1.575,1.51974537037037
"988","b1.t30.p28.w1672",30,1000,12,1,"3",28,1672,3,0.000276234257883092,1.457,1.51974537037037
"989","b1.t30.p28.w1676",30,1000,4,1,"13",28,1676,2,0.0162165883910672,1.541,1.51974537037037
"990","b1.t30.p28.w1677",30,1000,6.67,1,"7",28,1677,3,0.0224487821369797,1.38,1.51974537037037
"991","b1.t30.p28.w1680",30,50,0,1,"5",28,1680,3,0.0191734209141049,1.246,1.51974537037037
"992","b1.t30.p29.w1681",30,1000,12,1,"12",29,1681,1,0.0465607628915036,1.651,3.64111111111111
"993","b1.t30.p29.w1682",30,5,0,1,"13",29,1682,2,0.0182329152656422,1.413,1.52208333333333
"994","b1.t30.p29.w1685",30,50,0,1,"5",29,1685,4,0.0932527429385458,1.56,1.52208333333333
"995","b1.t30.p29.w1687",30,0,0,1,"2",29,1687,3,0.0970442811807367,1.62,1.52208333333333
"996","b1.t30.p29.w1688",30,1000,5.33,1,"6",29,1688,2,0.0475381414718302,1.472,1.52208333333333
"997","b1.t30.p29.w1689",30,1000,4,1,"9",29,1689,2,0.0983167705095097,1.445,1.52208333333333
"998","b1.t30.p29.w1690",30,5,0,1,"7",29,1690,1,0.0826621407274183,0.865,1.52208333333333
"999","b1.t30.p29.w1691",30,1000,10.67,1,"7",29,1691,3,0.00481218335544957,1.54,1.52208333333333
"1000","b1.t30.p29.w1692",30,1000,2.67,1,"3",29,1692,2,0.0543001278667451,1.378,1.52208333333333
"1001","b1.t30.p29.w1693",30,50,0,1,"15",29,1693,2,0.0847568061325825,1.562,1.52208333333333
"1002","b1.t30.p29.w1694",30,0,0,1,"10",29,1694,1,0.101256607857397,1.699,1.52208333333333
"1003","b1.t30.p29.w1696",30,1000,6.67,1,"9",29,1696,3,0.0867215488224113,1.635,1.52208333333333
"1004","b1.t30.p29.w1697",30,400,0,1,"3",29,1697,3,0.17724634815963,1.465,1.52208333333333
"1005","b1.t30.p29.w1699",30,1000,10.67,1,"5",29,1699,4,0.120989877622182,1.203,1.52208333333333
"1006","b1.t30.p29.w1700",30,1000,9.33,1,"1",29,1700,2,0.0592726260298656,1.157,1.52208333333333
"1007","b1.t30.p29.w1701",30,5,0,1,"9",29,1701,3,0.0374391689426896,1.521,1.52208333333333
"1008","b1.t30.p29.w1702",30,400,0,1,"10",29,1702,1,0.0915801109525476,1.665,1.52208333333333
"1009","b1.t30.p29.w1706",30,1000,5.33,1,"13",29,1706,1,0.103568057483364,1.055,1.52208333333333
"1010","b1.t30.p29.w1707",30,1000,10.67,1,"9",29,1707,3,0.0915109763230208,1.531,1.52208333333333
"1011","b1.t30.p29.w1710",30,100,0,1,"3",29,1710,3,0.102115861036426,1.572,1.52208333333333
"1012","b1.t30.p29.w1714",30,10,0,1,"7",29,1714,2,0.115560449392059,1.647,1.52208333333333
"1013","b1.t30.p29.w1715",30,1000,6.67,1,"13",29,1715,1,0.0653870653594069,1.64,1.52208333333333
"1014","b1.t30.p29.w1718",30,1000,0,1,"12",29,1718,3,0.119382266160807,1.63,1.52208333333333
"1015","b1.t30.p29.w1719",30,700,0,1,"5",29,1719,3,0.142112060494927,1.571,1.52208333333333
"1016","b1.t30.p29.w1724",30,1000,2.67,1,"7",29,1724,1,0.0349894967818962,1.679,1.52208333333333
"1017","b1.t30.p29.w1725",30,400,0,1,"12",29,1725,3,0.0421843688551045,1.403,1.52208333333333
"1018","b1.t30.p29.w1726",30,1000,1.33,1,"all",29,1726,2,0.0711514260636333,1.6,1.52208333333333
"1019","b1.t30.p29.w1727",30,1000,0,1,"1",29,1727,3,0.0944109512258556,1.629,1.52208333333333
"1020","b1.t30.p29.w1730",30,0,0,1,"5",29,1730,4,0.0834268134437455,1.456,1.52208333333333
"1021","b1.t30.p29.w1731",30,1000,5.33,1,"6",29,1731,1,0.0148900520349901,1.59,1.52208333333333
"1022","b1.t30.p29.w1732",30,25,0,1,"12",29,1732,1,0.119868839065312,0.857,1.52208333333333
"1023","b1.t30.p29.w1739",30,1000,2.67,1,"6",29,1739,2,0.0155205275933335,1.404,1.52208333333333
"1024","b1.t30.p29.w1740",30,1000,1.33,1,"3",29,1740,1,0.0267440747564849,1.397,1.52208333333333
"1025","b1.t30.p30.w1748",30,100,0,1,"7",30,1748,3,0.0541681391643302,1.438,1.52445601851852
"1026","b1.t30.p30.w1750",30,1000,6.67,1,"3",30,1750,1,0.0674018335736306,1.054,1.52445601851852
"1027","b1.t30.p30.w1752",30,1000,6.67,1,"10",30,1752,3,0.0230550175566183,1.205,1.52445601851852
"1028","b1.t30.p30.w1753",30,1000,10.67,1,"4",30,1753,2,0.0504941599163494,1.316,1.52445601851852
"1029","b1.t30.p30.w1754",30,25,0,1,"5",30,1754,2,0.0225467489842547,1.278,1.52445601851852
"1030","b1.t30.p30.w1755",30,5,0,1,"6",30,1755,1,0.0860778673283432,1.41,1.52445601851852
"1031","b1.t30.p30.w1758",30,1000,1.33,1,"9",30,1758,3,0.104800700187653,1.657,1.52445601851852
"1032","b1.t30.p30.w1759",30,10,0,1,"7",30,1759,3,0.0441746840251186,1.455,1.52445601851852
"1033","b1.t30.p30.w1764",30,1000,0,1,"5",30,1764,1,0.054323600987158,1.187,1.52445601851852
"1034","b1.t30.p30.w1765",30,1000,9.33,1,"11",30,1765,2,0.128772055400719,1.526,1.52445601851852
"1035","b1.t30.p30.w1766",30,1000,12,1,"12",30,1766,3,0.0533761928780031,1.234,1.52445601851852
"1036","b1.t30.p30.w1770",30,1,0,1,"4",30,1770,3,0.0555154240138746,1.494,1.52445601851852
"1037","b1.t30.p30.w1773",30,5,0,1,"5",30,1773,1,0.100140553773358,1.655,1.52445601851852
"1038","b1.t30.p30.w1774",30,1000,12,1,"1",30,1774,3,0.062923823255973,1.456,1.52445601851852
"1039","b1.t30.p30.w1775",30,1000,6.67,1,"12",30,1775,2,0.126354856528598,1.504,1.52445601851852
"1040","b1.t30.p30.w1780",30,25,0,1,"1",30,1780,1,0.0770714713588458,1.426,1.52445601851852
"1041","b1.t30.p30.w1784",30,5,0,1,"11",30,1784,3,0.128786541530254,1.379,1.52445601851852
"1042","b1.t30.p30.w1785",30,1000,4,1,"all",30,1785,1,0.0868795920524036,1.601,1.52445601851852
"1043","b1.t30.p30.w1787",30,1000,10.67,1,"13",30,1787,2,0.0881232092200223,1.29,1.52445601851852
"1044","b1.t30.p30.w1789",30,1000,1.33,1,"6",30,1789,2,0.107514688520842,1.454,1.52445601851852
"1045","b1.t30.p30.w1790",30,1000,8,1,"14",30,1790,3,0.0112282670674258,1.19,1.52445601851852
"1046","b1.t30.p30.w1793",30,400,0,1,"13",30,1793,3,0.0193256375510515,1.362,1.52445601851852
"1047","b1.t30.p30.w1794",30,1000,1.33,1,"11",30,1794,1,0.0177275980746472,1.305,1.52445601851852
"1048","b1.t30.p30.w1795",30,5,0,1,"12",30,1795,2,0.035508299289627,1.438,1.52445601851852
"1049","b1.t30.p30.w1798",30,1000,1.33,1,"8",30,1798,3,0.0452841149655993,1.321,1.52445601851852
"1050","b1.t30.p30.w1800",30,1000,1.33,1,"12",30,1800,3,0.0298182310090829,1.056,1.52445601851852
"1051","b1.t30.p31.w1803",30,25,0,1,"15",31,1803,2,0.282117116165031,1.53,1.52679398148148
"1052","b1.t30.p31.w1805",30,1,0,1,"5",31,1805,3,0.233801161091192,1.635,1.52679398148148
"1053","b1.t30.p31.w1811",30,400,0,1,"all",31,1811,3,0.270511768351193,1.673,1.52679398148148
"1054","b1.t30.p31.w1813",30,700,0,1,"14",31,1813,1,0.250307242126215,1.606,1.52679398148148
"1055","b1.t30.p31.w1814",30,10,0,1,"all",31,1814,3,0.20019074698192,1.595,1.52679398148148
"1056","b1.t30.p31.w1816",30,1,0,1,"12",31,1816,1,0.153860770569232,1.521,1.52679398148148
"1057","b1.t30.p31.w1818",30,1000,1.33,1,"11",31,1818,2,0.211208501951072,1.317,1.52679398148148
"1058","b1.t30.p31.w1821",30,1000,5.33,1,"14",31,1821,1,0.219244040644968,1.618,1.52679398148148
"1059","b1.t30.p31.w1822",30,1000,8,1,"6",31,1822,1,0.134111404292861,1.219,1.52679398148148
"1060","b1.t30.p31.w1823",30,1000,2.67,1,"1",31,1823,1,0.298218424581948,1.588,1.52679398148148
"1061","b1.t30.p31.w1825",30,1000,4,1,"6",31,1825,1,0.171526914036206,1.651,1.52679398148148
"1062","b1.t30.p31.w1830",30,400,0,1,"6",31,1830,1,0.0376472496967866,1.054,1.52679398148148
"1063","b1.t30.p31.w1832",30,1000,6.67,1,"14",31,1832,2,0.164480763636233,1.617,1.52679398148148
"1064","b1.t30.p31.w1833",30,100,0,1,"8",31,1833,3,0.148326518632239,1.659,1.52679398148148
"1065","b1.t30.p31.w1837",30,1000,9.33,1,"8",31,1837,3,0.145811110362236,1.663,1.52679398148148
"1066","b1.t30.p31.w1840",30,1,0,1,"10",31,1840,1,0.0564266400519462,1.274,1.9125
"1067","b1.t30.p31.w1841",30,1000,6.67,1,"13",31,1841,3,0.149083467972127,1.481,1.9125
"1068","b1.t30.p31.w1844",30,50,0,1,"8",31,1844,3,0.214510377821484,1.695,1.52679398148148
"1069","b1.t30.p31.w1846",30,400,0,1,"11",31,1846,3,0.163215588683773,1.577,1.52679398148148
"1070","b1.t30.p31.w1849",30,1000,6.67,1,"6",31,1849,2,0.102280528153364,1.226,1.9125
"1071","b1.t30.p31.w1850",30,700,0,1,"12",31,1850,2,0.0353899156175265,0.982,1.9125
"1072","b1.t30.p31.w1851",30,1000,8,1,"15",31,1851,2,0.0969765071725982,1.535,1.52679398148148
"1073","b1.t30.p31.w1853",30,1,0,1,"11",31,1853,1,0.1217800733067,1.185,1.52679398148148
"1074","b1.t30.p31.w1855",30,5,0,1,"11",31,1855,1,0.151908251074354,1.691,1.52679398148148
"1075","b1.t30.p31.w1856",30,0,0,1,"15",31,1856,2,0.190253395769708,1.628,1.52679398148148
"1076","b1.t30.p31.w1857",30,1,0,1,"14",31,1857,2,0.139737846290488,1.43,1.52679398148148
"1077","b1.t30.p31.w1858",30,1000,10.67,1,"13",31,1858,1,0.129936652075084,1.5,1.52679398148148
"1078","b1.t30.p31.w1859",30,1000,10.67,1,"5",31,1859,3,0.120710656898538,1.387,1.9125
"1079","b1.t30.p31.w1860",30,1000,2.67,1,"12",31,1860,3,0.030007695942194,1.257,1.9125
"1080","b1.t30.p32.w1861",30,50,0,1,"7",32,1861,2,0.0235981671194658,1.121,1.91475694444444
"1081","b1.t30.p32.w1862",30,400,0,1,"10",32,1862,2,0.0336300976761674,1.085,1.91475694444444
"1082","b1.t30.p32.w1864",30,1000,4,1,"1",32,1864,2,0.0256107984335301,1.031,1.91475694444444
"1083","b1.t30.p32.w1867",30,700,0,1,"9",32,1867,3,0.000410981932589176,1.183,1.91475694444444
"1084","b1.t30.p32.w1868",30,1000,4,1,"11",32,1868,3,-0.00308331784828078,1.194,1.91475694444444
"1085","b1.t30.p32.w1869",30,100,0,1,"3",32,1869,2,0.019062356048016,1.151,1.91475694444444
"1086","b1.t30.p32.w1870",30,5,0,1,"2",32,1870,2,0.00189286176270025,1.096,1.91475694444444
"1087","b1.t30.p32.w1876",30,0,0,1,"4",32,1876,2,0.0267514119986921,1.224,1.91475694444444
"1088","b1.t30.p32.w1877",30,1000,5.33,1,"14",32,1877,2,0.0213509478860114,0.996,1.91475694444444
"1089","b1.t30.p32.w1880",30,0,0,1,"3",32,1880,2,0.00543713971746273,0.968,1.91475694444444
"1090","b1.t30.p32.w1881",30,1000,1.33,1,"14",32,1881,2,0.0162459520979272,1.289,1.91475694444444
"1091","b1.t30.p32.w1886",30,1000,8,1,"10",32,1886,3,0.0339386872330118,1.165,1.91475694444444
"1092","b1.t30.p32.w1887",30,5,0,1,"1",32,1887,2,0.0460126659762995,1.305,1.91475694444444
"1093","b1.t30.p32.w1889",30,10,0,1,"11",32,1889,2,0.057055211753094,1.244,1.91475694444444
"1094","b1.t30.p32.w1893",30,0,0,1,"11",32,1893,2,0.0901038921628928,1.532,1.91475694444444
"1095","b1.t30.p32.w1895",30,100,0,1,"1",32,1895,3,0.0465008164771428,1.344,1.91475694444444
"1096","b1.t30.p32.w1902",30,0,0,1,"13",32,1902,1,0.0397210055966504,1.326,1.91475694444444
"1097","b1.t30.p32.w1903",30,1000,6.67,1,"all",32,1903,3,0.0521341844647156,1.391,1.91475694444444
"1098","b1.t30.p32.w1904",30,1000,12,1,"1",32,1904,2,0.0544873092719344,1.464,1.91475694444444
"1099","b1.t30.p32.w1908",30,1000,0,1,"7",32,1908,1,0.022190313516117,1.036,1.91475694444444
"1100","b1.t30.p32.w1914",30,700,0,1,"4",32,1914,2,0.0216983738235911,1.304,1.91475694444444
"1101","b1.t30.p32.w1916",30,400,0,1,"14",32,1916,1,0.0815289014603101,1.238,1.91475694444444
"1102","b1.t30.p32.w1918",30,1000,6.67,1,"4",32,1918,1,0.0230127994438696,1.137,1.91475694444444
"1103","b1.t30.p32.w1919",30,1000,5.33,1,"8",32,1919,1,0.0258066198285578,0.924,1.91475694444444
"1104","b1.t30.p32.w1920",30,25,0,1,"14",32,1920,1,0.0350707709291807,1.001,1.91475694444444
"1105","b1.t33.p1.w1",33,1000,0,1,"12",1,1,3,-0.00452982248396006,1.068,0.900324074074074
"1106","b1.t33.p1.w4",33,1000,0,1,"3",1,4,1,0.200160682036744,1.095,1.11605324074074
"1107","b1.t33.p1.w8",33,1000,0,1,"11",1,8,3,0.110555542736865,0.995,1.11605324074074
"1108","b1.t33.p1.w9",33,1000,0,1,"10",1,9,3,0.125337645626275,1.198,1.11605324074074
"1109","b1.t33.p1.w13",33,1000,0,1,"11",1,13,2,0.142508726160521,1.353,0.900324074074074
"1110","b1.t33.p1.w16",33,1000,0,1,"14",1,16,3,0.188759539457034,1.117,1.11605324074074
"1111","b1.t33.p1.w17",33,1000,0,1,"3",1,17,3,0.206511807491504,1.129,0.900324074074074
"1112","b1.t33.p1.w18",33,1000,0,1,"4",1,18,1,0.253369304704096,1.148,0.62568287037037
"1113","b1.t33.p1.w25",33,1000,0,1,"all",1,25,1,0.226938259950613,1.459,1.11605324074074
"1114","b1.t33.p1.w27",33,1000,0,1,"12",1,27,2,0.25674856165226,1.277,1.11605324074074
"1115","b1.t33.p1.w31",33,1000,0,1,"10",1,31,2,0.192047878735335,1.183,0.62568287037037
"1116","b1.t33.p1.w32",33,1000,0,1,"1",1,32,2,0.0527908806100919,1.124,0.62568287037037
"1117","b1.t33.p1.w34",33,1000,0,1,"all",1,34,3,0.0383370619805209,1.511,0.62568287037037
"1118","b1.t33.p1.w37",33,1000,0,1,"13",1,37,2,0.13251615378186,1.411,0.62568287037037
"1119","b1.t33.p1.w39",33,1000,0,1,"8",1,39,3,0.159041810990229,1.157,0.62568287037037
"1120","b1.t33.p1.w41",33,1000,0,1,"6",1,41,1,0.0309287829181585,1.082,1.11605324074074
"1121","b1.t33.p1.w46",33,1000,0,1,"8",1,46,1,0.104119466371859,1.137,0.62568287037037
"1122","b1.t33.p1.w48",33,1000,0,1,"11",1,48,1,0.125884667303116,1.107,0.62568287037037
"1123","b1.t33.p1.w51",33,1000,0,1,"4",1,51,3,0.180537286708543,1.187,1.11605324074074
"1124","b1.t33.p1.w54",33,1000,0,1,"5",1,54,2,0.240841898022753,1.258,1.11605324074074
"1125","b1.t33.p2.w64",33,1000,0,1,"6",2,64,2,0.0495407486527799,1.207,0.628368055555556
"1126","b1.t33.p2.w65",33,1000,0,1,"1",2,65,1,0.00934758937491811,1.099,0.628368055555556
"1127","b1.t33.p2.w67",33,1000,0,1,"7",2,67,2,-0.0449505719385253,1.308,0.628368055555556
"1128","b1.t33.p2.w68",33,1000,0,1,"2",2,68,2,0.000151380147127779,1.056,0.628368055555556
"1129","b1.t33.p2.w70",33,1000,0,1,"1",2,70,3,0.057511991241046,0.816,0.628368055555556
"1130","b1.t33.p2.w71",33,1000,0,1,"9",2,71,2,0.0197409220901953,1.323,0.628368055555556
"1131","b1.t33.p2.w73",33,1000,0,1,"9",2,73,3,0.076670980248732,1.394,0.628368055555556
"1132","b1.t33.p2.w74",33,1000,0,1,"2",2,74,1,0.113873824253565,1.384,0.628368055555556
"1133","b1.t33.p2.w76",33,1000,0,1,"4",2,76,2,0.0930080846096446,1.135,0.628368055555556
"1134","b1.t33.p2.w77",33,1000,0,1,"13",2,77,1,0.114264682852411,0.982,0.628368055555556
"1135","b1.t33.p2.w78",33,1000,0,1,"6",2,78,3,0.0164833485843427,1.027,0.628368055555556
"1136","b1.t33.p2.w81",33,1000,0,1,"12",2,81,1,0.0202084304651571,1.096,0.902569444444444
"1137","b1.t33.p2.w82",33,1000,0,1,"9",2,82,1,0.103892978566446,1.293,0.628368055555556
"1138","b1.t33.p2.w87",33,1000,0,1,"5",2,87,3,0.112102970501399,1.122,0.628368055555556
"1139","b1.t33.p2.w89",33,1000,0,1,"3",2,89,2,0.161597726391723,1.127,0.628368055555556
"1140","b1.t33.p2.w90",33,1000,0,1,"all",2,90,2,0.0500688554439827,1.175,0.628368055555556
"1141","b1.t33.p2.w91",33,1000,0,1,"10",2,91,1,0.136399358099636,1.232,0.628368055555556
"1142","b1.t33.p2.w96",33,1000,0,1,"5",2,96,1,0.376214804960306,0.979,0.628368055555556
"1143","b1.t33.p2.w97",33,1000,0,1,"15",2,97,1,0.120639030652844,1.109,0.628368055555556
"1144","b1.t33.p2.w98",33,1000,0,1,"14",2,98,1,0.140408843856848,1.12,0.628368055555556
"1145","b1.t33.p2.w99",33,1000,0,1,"2",2,99,3,0.190843883577099,1.005,0.628368055555556
"1146","b1.t33.p2.w101",33,1000,0,1,"7",2,101,1,0.0673521582670418,1.13,0.628368055555556
"1147","b1.t33.p2.w102",33,1000,0,1,"15",2,102,3,0.160939405627126,1.086,0.628368055555556
"1148","b1.t33.p2.w103",33,1000,0,1,"8",2,103,2,0.139407369119867,1.033,0.628368055555556
"1149","b1.t33.p2.w115",33,1000,0,1,"7",2,115,3,0.0482709419505474,1.155,0.628368055555556
"1150","b1.t33.p2.w120",33,1000,0,1,"14",2,120,2,0.0614933656107642,1.028,0.628368055555556
"1151","b1.t35.p1.w3",35,1000,0,1,"14",1,3,1,0.103087816172685,1.098,0.869571759259259
"1152","b1.t35.p1.w4",35,1000,0,1,"all",1,4,1,0.0691491696180635,1.107,0.869571759259259
"1153","b1.t35.p1.w5",35,1000,0,1,"5",1,5,1,0.130027146331348,1.001,0.595763888888889
"1154","b1.t35.p1.w13",35,1000,0,1,"3",1,13,1,0.150242041550138,1.321,0.595763888888889
"1155","b1.t35.p1.w15",35,1000,0,1,"9",1,15,2,0.109364918366292,0.996,0.869571759259259
"1156","b1.t35.p1.w17",35,1000,0,1,"7",1,17,1,0.149950602514225,0.976,0.869571759259259
"1157","b1.t35.p1.w19",35,1000,0,1,"1",1,19,2,0.0575719502073466,1.142,0.869571759259259
"1158","b1.t35.p1.w20",35,1000,0,1,"12",1,20,3,0.0307235165258964,1.169,0.869571759259259
"1159","b1.t35.p1.w22",35,1000,0,1,"15",1,22,1,0.171481723681629,1.137,0.869571759259259
"1160","b1.t35.p1.w26",35,1000,0,1,"5",1,26,2,0.14747620440779,1.083,0.869571759259259
"1161","b1.t35.p1.w27",35,1000,0,1,"2",1,27,1,0.109081172142848,1.002,0.869571759259259
"1162","b1.t35.p1.w31",35,1000,0,1,"11",1,31,2,0.050449054219462,1.129,0.869571759259259
"1163","b1.t35.p1.w32",35,1000,0,1,"14",1,32,3,0.0621375067647929,0.885,0.869571759259259
"1164","b1.t35.p1.w33",35,1000,0,1,"14",1,33,2,0.124904385712182,1.122,0.869571759259259
"1165","b1.t35.p1.w36",35,1000,0,1,"13",1,36,1,0.0799736161911856,1.042,0.869571759259259
"1166","b1.t35.p1.w37",35,1000,0,1,"13",1,37,3,0.0720495988471208,1.147,0.869571759259259
"1167","b1.t35.p1.w38",35,1000,0,1,"4",1,38,1,0.102671952890715,0.98,0.869571759259259
"1168","b1.t35.p1.w39",35,1000,0,1,"4",1,39,3,0.0775513776988867,1.1,0.869571759259259
"1169","b1.t35.p1.w41",35,1000,0,1,"6",1,41,2,0.153039325454198,0.819,0.869571759259259
"1170","b1.t35.p1.w42",35,1000,0,1,"10",1,42,2,0.056770184726039,1.052,0.869571759259259
"1171","b1.t35.p1.w44",35,1000,0,1,"3",1,44,2,0.170552571674331,1.095,0.595763888888889
"1172","b1.t35.p1.w49",35,1000,0,1,"1",1,49,1,0.030863761067364,1.295,0.869571759259259
"1173","b1.t35.p1.w52",35,1000,0,1,"4",1,52,2,0.052996316500568,0.964,0.869571759259259
"1174","b1.t35.p1.w57",35,1000,0,1,"12",1,57,2,0.0618450313596768,1.011,0.869571759259259
"1175","b1.t35.p1.w58",35,1000,0,1,"7",1,58,3,0.0349595838786583,1.098,0.869571759259259
"1176","b1.t35.p2.w65",35,1000,0,1,"6",2,65,3,0.0853762804932706,0.693,0.598391203703704
"1177","b1.t35.p2.w68",35,1000,0,1,"13",2,68,2,-0.0224234541482493,1.087,0.598391203703704
"1178","b1.t35.p2.w69",35,1000,0,1,"15",2,69,2,-0.0204715449525552,1.091,0.598391203703704
"1179","b1.t35.p2.w71",35,1000,0,1,"10",2,71,1,0.0307545050795418,0.907,0.598391203703704
"1180","b1.t35.p2.w72",35,1000,0,1,"12",2,72,1,0.25696164258349,1.187,0.598391203703704
"1181","b1.t35.p2.w76",35,1000,0,1,"all",2,76,3,0.0160712962334609,1.171,1.99556712962963
"1182","b1.t35.p2.w78",35,1000,0,1,"3",2,78,3,-0.0258388515254298,1.001,0.598391203703704
"1183","b1.t35.p2.w80",35,1000,0,1,"2",2,80,2,0.16147566840293,0.889,0.598391203703704
"1184","b1.t35.p2.w81",35,1000,0,1,"7",2,81,2,0.0255556391522529,1.045,0.598391203703704
