"","block","mic","rep","id","r.max.mod","r.max.post","r.max.min","r.max.max","r.max.na","c.mod","c.post","c.post.min","c.post.max","c.post.na","b.mod","b.post","b.post.min","b.post.max","b.post.na"
"81",2,"8",2,"b2.m8.r2",2,2.22429265381013,1.7418916870136,2.5,0,2.42869854260813,2.0327636945087,1.33538354580011,2.93543342152708,0,0.855197381804083,0.77857913578407,0.49222150251265,1.21445607834995,0
"82",2,"none",3,"b2.mnone.r3",2,2.5,2.5,2.5,0,2.38407732832488,1.74715561289214,1.36339090530773,2.09833966509441,0,1.08205573142256,0.815719717415424,0.607937500951386,1.0639278072943,0
"83",2,"9",1,"b2.m9.r1",1.89738270535962,1.97640058804791,1.80867202856099,2.32488164550457,0,2.31752387713216,2.34604823948506,2.01748334565335,2.65533308904817,0,2.30502571668591,2.10990710664961,1.2322924403706,4.30502571668591,0
"84",2,"3",1,"b2.m3.r1",2,2.5,2.5,2.5,0,2.18996643914891,1.55590977208002,1.34898173835314,1.828186973005,0,1.14990695598799,0.856196162343421,0.689483379279035,1.06324806817103,0
"85",2,"1",2,"b2.m1.r2",2,2.5,2.5,2.5,0,2.23804412018912,1.43016786739811,1.08565444223497,1.75297863214199,0,0.807174819855035,0.672743552036593,0.537984259885682,0.817648305173188,0
"86",2,"14",3,"b2.m14.r3",2,2.31333138875849,1.66345110203646,2.5,0,1.84253218757269,1.34883432203261,0.726508227786687,2.4023191411354,0,0.777460712534104,0.718389159751705,0.498713159502493,1.07739724919685,0
"87",2,"3",2,"b2.m3.r2",2,2.5,2.5,2.5,0,2.28117599255725,1.69867277940362,1.3555659728393,1.98200889231985,0,0.926547416064214,0.713711412664523,0.556062908458028,0.900658240893518,0
"88",2,"11",2,"b2.m11.r2",2,2.5,2.5,2.5,0,0.858838134801684,0.6497917678308,0.416669052054334,0.895418008250102,0,3.60505727785797,2.15870345298265,1.60505727785797,3.00989369422963,0
"89",2,"5",3,"b2.m5.r3",2,2.26325114828795,1.83249028457902,2.5,0,2.10142740064649,1.67014215884123,1.16035106343678,2.34049639331508,0,0.93581006698356,0.852257104444405,0.625544320190191,1.19210639809909,0
"90",2,"6",1,"b2.m6.r1",1.64988108367289,1.58920466429251,1.3382656368942,2.14988108367289,0,2.97668569711686,2.93491778010145,1.85801742770243,3.75561886871617,0,1.14205411608935,1.29955963125447,0.536794740417489,2.67113291648754,0
"91",2,"all",1,"b2.mall.r1",2,2.5,2.5,2.5,0,2.08007430181658,1.56634880528653,1.44108242431678,1.73155859384417,0,1.21696987562933,0.900027840256493,0.8000214274202,1.01533581535179,0
"92",2,"2",2,"b2.m2.r2",2,2.5,2.5,2.5,0,2.18463847007176,1.40963581916089,1.05508259964473,1.72591794441225,0,0.684283678164275,0.556430067530621,0.455955081374433,0.664655846222935,0
"93",2,"11",1,"b2.m11.r1",2,2.5,2.5,2.5,0,1.81732078281786,1.14947197554291,0.844956956357058,1.3605742132572,0,0.886824300912664,0.749536135771074,0.603506972086661,0.940383104853438,0
"94",2,"12",1,"b2.m12.r1",2,2.20892753842344,1.92412821590146,2.5,0,2.22864627411661,1.79342049137667,1.25433949278735,2.37618825706667,0,0.755740384709495,0.696675976070302,0.566135972374873,0.868115235250183,0
"95",2,"12",2,"b2.m12.r2",2,2.5,2.5,2.5,0,2.35582653584747,1.65896328256109,1.41652725899733,1.88414779220675,0,0.916440014452989,0.756877559117187,0.62472770543506,0.9024568174167,0
