"","block","mic","rep","id","Parameter","est","se","p"
"228",2,"4",3,"b2.m4.r3","c",2.64632464568307,0.454002495030587,0.000644288473200745
"229",2,"1",1,"b2.m1.r1","a",2.5,0.720912495886611,0.0104364947121468
"230",2,"1",1,"b2.m1.r1","b",0.801802995104942,0.281456555400761,0.0247322105963601
"231",2,"1",1,"b2.m1.r1","c",1.67782681864821,0.924827841017127,0.112519816046628
"232",2,"7",2,"b2.m7.r2","a",2.35209503274254,0.717882478922215,0.013553510470322
"233",2,"7",2,"b2.m7.r2","b",1.01101064734872,0.410989591771974,0.0434690028620883
"234",2,"7",2,"b2.m7.r2","c",1.39063211382212,0.799581814983661,0.125555336011498
"235",2,"13",1,"b2.m13.r1","a",1.60197173607164,0.253365347870152,0.000395413818671106
"236",2,"13",1,"b2.m13.r1","b",2.21157152338093,1.11195323703147,0.0870314110504516
"237",2,"13",1,"b2.m13.r1","c",1.8457992423397,0.359339918749722,0.00134373025911042
"238",2,"9",3,"b2.m9.r3","a",2.5,1.14641688216975,0.0655721758524707
"239",2,"9",3,"b2.m9.r3","b",0.732556133228712,0.330970304323427,0.0624866814986486
"240",2,"9",3,"b2.m9.r3","c",1.39433565362299,1.5085662759462,0.386094389094312
"241",2,"8",2,"b2.m8.r2","a",2.30001868102737,0.606567345004477,0.0067864127519747
"242",2,"8",2,"b2.m8.r2","b",0.712540821526964,0.231722650884591,0.0179416620295254
"243",2,"8",2,"b2.m8.r2","c",1.97976154335993,0.954476807465642,0.0767411413871793
"244",2,"none",3,"b2.mnone.r3","a",2.5,0.688518692619323,0.00838688046401104
"245",2,"none",3,"b2.mnone.r3","b",0.801781094106828,0.282966949040391,0.025279754067191
"246",2,"none",3,"b2.mnone.r3","c",1.79352344073322,0.897713477044916,0.0858874864171075
"247",2,"9",1,"b2.m9.r1","a",1.89738270535962,0.192139434286748,2.32420505783266e-05
"248",2,"9",1,"b2.m9.r1","b",2.30502571668591,1.12664986950048,0.0800117836668713
