"","unique.id","temp","nit","salt","block","mic","plate","well","rep","µ","k","time"
"907","b1.t30.p24.w1412",30,1000,9.33,1,"all",24,1412,3,0.085303420243101,1.413,3.62956018518519
"908","b1.t30.p24.w1413",30,5,0,1,"none",24,1413,3,0.0311767418636904,1.343,1.8969212962963
"909","b1.t30.p24.w1415",30,25,0,1,"6",24,1415,1,0.650179631916798,1.305,1.51030092592593
"910","b1.t30.p24.w1418",30,1000,8,1,"all",24,1418,2,0.0311906496022995,1.415,1.8969212962963
"911","b1.t30.p24.w1420",30,1000,1.33,1,"1",24,1420,3,1.14884145767999,1.555,2.51961805555556
"912","b1.t30.p24.w1421",30,100,0,1,"13",24,1421,1,0.838757387871903,1.005,1.51030092592593
"913","b1.t30.p24.w1422",30,1,0,1,"12",24,1422,2,0.0763735620935693,1.478,1.51030092592593
"914","b1.t30.p24.w1424",30,1000,8,1,"9",24,1424,3,0.0425856325550265,1.154,1.8969212962963
"915","b1.t30.p24.w1425",30,5,0,1,"all",24,1425,3,0.0901438975580592,1.482,1.51030092592593
"916","b1.t30.p24.w1427",30,700,0,1,"11",24,1427,2,1.17373802288756,1.412,1.8969212962963
"917","b1.t30.p24.w1429",30,0,0,1,"8",24,1429,3,-0.026272239887297,1.3,1.8969212962963
"918","b1.t30.p24.w1432",30,1000,10.67,1,"15",24,1432,1,-0.085864272853304,0.95,2.51961805555556
"919","b1.t30.p24.w1433",30,100,0,1,"15",24,1433,3,0.922173375414708,1.247,1.51030092592593
"920","b1.t30.p24.w1435",30,1000,2.67,1,"5",24,1435,3,0.402139812002747,1.169,1.8969212962963
"921","b1.t30.p24.w1438",30,1000,0,1,"2",24,1438,2,1.42530238040396,1.626,1.8969212962963
"922","b1.t30.p24.w1439",30,10,0,1,"10",24,1439,2,0.408009577105698,1.015,1.51030092592593
"923","b1.t30.p25.w1442",30,1000,10.67,1,"all",25,1442,2,0.000400228359370337,1.178,2.52172453703704
"924","b1.t30.p25.w1443",30,1000,9.33,1,"6",25,1443,2,-0.194113651746633,1.213,8.5975
"925","b1.t30.p25.w1445",30,50,0,1,"9",25,1445,2,0.728793158109033,1.444,1.51263888888889
"926","b1.t30.p25.w1446",30,1000,5.33,1,"12",25,1446,3,0.274348142131649,1.471,1.89908564814815
"927","b1.t30.p25.w1448",30,0,0,1,"6",25,1448,3,-0.153343616553021,1.691,8.5975
"928","b1.t30.p25.w1449",30,1000,8,1,"14",25,1449,3,-0.0467800763772159,1.572,1.89908564814815
"929","b1.t30.p25.w1451",30,1000,12,1,"8",25,1451,3,-0.175291552375643,0.505,8.5975
"930","b1.t30.p25.w1453",30,100,0,1,"13",25,1453,3,0.835645373030612,1.639,1.51263888888889
"931","b1.t30.p25.w1454",30,400,0,1,"14",25,1454,2,1.42868191506991,1.606,1.89908564814815
"932","b1.t30.p25.w1455",30,1000,0,1,"4",25,1455,1,1.4071422851105,1.725,2.52172453703704
"933","b1.t30.p25.w1457",30,400,0,1,"10",25,1457,3,1.54771010801254,1.853,1.89908564814815
"934","b1.t30.p25.w1458",30,400,0,1,"9",25,1458,1,1.34543270741607,1.542,1.89908564814815
"935","b1.t30.p25.w1459",30,100,0,1,"11",25,1459,1,0.498907549950716,1.613,1.89908564814815
"936","b1.t30.p25.w1460",30,25,0,1,"12",25,1460,1,0.672608761957762,1.652,1.89908564814815
"937","b1.t30.p25.w1461",30,700,0,1,"2",25,1461,2,1.31254313793785,1.579,1.89908564814815
"938","b1.t30.p25.w1463",30,100,0,1,"9",25,1463,2,0.960423254927026,1.782,1.51263888888889
"939","b1.t30.p25.w1467",30,1000,0,1,"14",25,1467,3,1.41083928062043,1.978,1.89908564814815
"940","b1.t30.p25.w1471",30,1000,12,1,"1",25,1471,2,-0.089130586311709,1.3,8.5975
"941","b1.t30.p25.w1472",30,1000,12,1,"13",25,1472,3,-0.132827940156054,1.613,8.5975
"942","b1.t30.p25.w1475",30,400,0,1,"11",25,1475,1,1.43157119325425,1.883,1.89908564814815
"943","b1.t30.p25.w1477",30,1000,9.33,1,"9",25,1477,2,-0.0195567130199124,1.766,1.89908564814815
"944","b1.t30.p25.w1480",30,1000,5.33,1,"all",25,1480,2,0.172320735462364,1.624,1.89908564814815
"945","b1.t30.p25.w1482",30,0,0,1,"4",25,1482,2,0.164930561508351,1.708,3.63255787037037
"946","b1.t30.p25.w1484",30,1000,5.33,1,"5",25,1484,1,0.0527465074357906,1.49,1.89908564814815
"947","b1.t30.p25.w1486",30,1000,1.33,1,"2",25,1486,3,1.3264682461351,1.952,2.52172453703704
"948","b1.t30.p25.w1487",30,1000,2.67,1,"5",25,1487,1,0.406745994355537,1.647,1.89908564814815
"949","b1.t30.p25.w1489",30,50,0,1,"13",25,1489,1,0.727565883921357,1.27,1.51263888888889
"950","b1.t30.p25.w1493",30,25,0,1,"none",25,1493,1,0.431601336429033,1.673,1.51263888888889
"951","b1.t30.p25.w1494",30,50,0,1,"8",25,1494,1,0.7761818904907,1.473,1.51263888888889
"952","b1.t30.p26.w1503",30,1000,5.33,1,"12",26,1503,1,0.175603533396644,1.259,1.90138888888889
"953","b1.t30.p26.w1504",30,1000,0,1,"11",26,1504,1,1.33781177869404,1.702,1.90138888888889
"954","b1.t30.p26.w1505",30,1000,5.33,1,"2",26,1505,3,0.320664016059185,1.599,1.90138888888889
"955","b1.t30.p26.w1506",30,1000,4,1,"6",26,1506,2,0.421148646338082,1.439,1.90138888888889
"956","b1.t30.p26.w1507",30,100,0,1,"9",26,1507,3,1.05698484703367,1.647,1.90138888888889
"957","b1.t30.p26.w1508",30,400,0,1,"6",26,1508,3,1.27526683943006,1.607,1.90138888888889
"958","b1.t30.p26.w1512",30,10,0,1,"none",26,1512,1,0.470194838726085,1.642,1.51502314814815
"959","b1.t30.p26.w1514",30,700,0,1,"1",26,1514,3,1.33591454868491,1.92,1.90138888888889
"960","b1.t30.p26.w1515",30,400,0,1,"4",26,1515,3,1.44737532204862,1.69,1.90138888888889
"961","b1.t30.p26.w1517",30,1000,10.67,1,"1",26,1517,2,-0.0721980555816734,1.764,5.56524305555556
"962","b1.t30.p26.w1521",30,10,0,1,"15",26,1521,1,0.431615533107235,1.689,1.51502314814815
"963","b1.t30.p26.w1524",30,100,0,1,"7",26,1524,1,0.786203374449147,1.671,1.90138888888889
"964","b1.t30.p26.w1525",30,1,0,1,"11",26,1525,1,-0.107932495650053,1.784,1.90138888888889
"965","b1.t30.p26.w1526",30,1000,0,1,"11",26,1526,3,1.28319794584673,1.842,1.90138888888889
"966","b1.t30.p26.w1527",30,0,0,1,"8",26,1527,2,0.477213789487814,1.521,1.51502314814815
"967","b1.t30.p26.w1529",30,1000,4,1,"9",26,1529,3,0.266380654084891,1.496,1.90138888888889
"968","b1.t30.p26.w1533",30,1000,8,1,"all",26,1533,3,0.0805508062392889,1.629,2.52385416666667
"969","b1.t30.p26.w1534",30,1000,0,1,"15",26,1534,3,1.28071893744114,1.918,2.52385416666667
"970","b1.t30.p26.w1535",30,700,0,1,"5",26,1535,3,1.284166103823,1.769,2.52385416666667
"971","b1.t30.p26.w1536",30,1000,4,1,"12",26,1536,3,0.303290611814645,1.525,1.90138888888889
"972","b1.t30.p26.w1537",30,10,0,1,"5",26,1537,2,0.132241554842387,1.74,1.51502314814815
"973","b1.t30.p26.w1538",30,1000,12,1,"9",26,1538,2,-0.169100688361537,1.149,8.60045138888889
"974","b1.t30.p26.w1542",30,5,0,1,"12",26,1542,1,0.213646539262224,1.403,1.51502314814815
"975","b1.t30.p26.w1544",30,0,0,1,"12",26,1544,2,-0.0260338168995925,1.735,1.90138888888889
"976","b1.t30.p26.w1545",30,400,0,1,"7",26,1545,3,1.19988184890959,1.82,1.90138888888889
"977","b1.t30.p26.w1546",30,1000,10.67,1,"15",26,1546,3,-0.160611851952429,1.567,8.60045138888889
"978","b1.t30.p26.w1548",30,1000,10.67,1,"5",26,1548,1,-0.144011599410605,1.58,8.60045138888889
"979","b1.t30.p26.w1552",30,1000,9.33,1,"14",26,1552,1,-0.0848478675710932,1.363,2.52385416666667
"980","b1.t30.p26.w1553",30,100,0,1,"14",26,1553,2,0.964676360624873,1.683,1.51502314814815
"981","b1.t30.p26.w1554",30,1000,10.67,1,"2",26,1554,1,-0.152433384597251,1.577,8.60045138888889
"982","b1.t30.p26.w1555",30,1000,4,1,"5",26,1555,3,0.386681783006105,1.596,1.90138888888889
"983","b1.t30.p26.w1557",30,50,0,1,"1",26,1557,4,0.785989812548873,1.77,1.90138888888889
"984","b1.t30.p26.w1559",30,0,0,1,"2",26,1559,1,0.0397766486586692,1.495,8.60045138888889
"985","b1.t30.p26.w1560",30,1000,1.33,1,"4",26,1560,1,1.05499274934523,1.606,2.52385416666667
"986","b1.t30.p27.w1561",30,10,0,1,"11",27,1561,3,0.297011136304463,1.145,1.90356481481481
"987","b1.t30.p27.w1563",30,1,0,1,"15",27,1563,3,0.0639356895082914,1.509,1.90356481481481
"988","b1.t30.p27.w1564",30,1000,8,1,"15",27,1564,2,0.0173226080471129,1.091,1.90356481481481
"989","b1.t30.p27.w1566",30,1000,8,1,"none",27,1566,2,-0.0768321219459507,1.426,2.52596064814815
"990","b1.t30.p27.w1567",30,1000,5.33,1,"8",27,1567,3,0.0952165719944841,1.308,1.90356481481481
"991","b1.t30.p27.w1570",30,100,0,1,"14",27,1570,3,1.07274804730308,1.161,1.90356481481481
"992","b1.t30.p27.w1572",30,1000,10.67,1,"13",27,1572,1,-0.17837175208151,1.277,7.76225694444444
"993","b1.t30.p27.w1574",30,50,0,1,"15",27,1574,2,0.748133658891595,1.653,1.90356481481481
"994","b1.t30.p27.w1576",30,100,0,1,"6",27,1576,3,0.957837252119614,1.748,1.90356481481481
"995","b1.t30.p27.w1577",30,1000,5.33,1,"none",27,1577,3,0.0540854564643963,1.592,1.90356481481481
"996","b1.t30.p27.w1579",30,400,0,1,"14",27,1579,1,1.22697192073659,1.882,1.90356481481481
"997","b1.t30.p27.w1580",30,1000,2.67,1,"8",27,1580,1,0.410312658363335,1.394,2.52596064814815
"998","b1.t30.p27.w1581",30,1000,0,1,"1",27,1581,3,1.22476939775583,1.553,1.90356481481481
"999","b1.t30.p27.w1582",30,400,0,1,"1",27,1582,1,1.32767120303776,1.762,1.90356481481481
"1000","b1.t30.p27.w1585",30,100,0,1,"none",27,1585,1,0.947974206716002,1.81,1.90356481481481
"1001","b1.t30.p27.w1587",30,50,0,1,"1",27,1587,1,0.717481136216069,1.749,1.90356481481481
"1002","b1.t30.p27.w1588",30,1000,5.33,1,"8",27,1588,1,0.0499931126466344,1.411,2.52596064814815
"1003","b1.t30.p27.w1593",30,1000,5.33,1,"10",27,1593,1,0.201000014003199,1.508,1.90356481481481
"1004","b1.t30.p27.w1594",30,1,0,1,"3",27,1594,2,-0.124899717715589,1.34,8.6030787037037
"1005","b1.t30.p27.w1597",30,1000,6.67,1,"9",27,1597,2,0.0913452840370266,1.582,1.90356481481481
"1006","b1.t30.p27.w1598",30,1000,0,1,"1",27,1598,2,1.15042979712928,1.808,1.90356481481481
"1007","b1.t30.p27.w1600",30,5,0,1,"10",27,1600,3,0.00515042860276615,1.612,1.90356481481481
"1008","b1.t30.p27.w1602",30,0,0,1,"10",27,1602,1,-0.0239245001386229,1.214,1.90356481481481
"1009","b1.t30.p27.w1603",30,1000,12,1,"14",27,1603,3,-0.174770675369809,1.068,7.76225694444444
"1010","b1.t30.p27.w1607",30,5,0,1,"8",27,1607,2,0.261648182462798,1.314,1.90356481481481
"1011","b1.t30.p27.w1611",30,1000,2.67,1,"6",27,1611,1,0.478161078306398,0.928,1.90356481481481
"1012","b1.t30.p27.w1612",30,700,0,1,"14",27,1612,1,1.29686254512778,1.51,1.90356481481481
"1013","b1.t30.p27.w1614",30,700,0,1,"3",27,1614,3,1.2550899113678,1.625,1.90356481481481
"1014","b1.t30.p27.w1615",30,400,0,1,"5",27,1615,4,1.20343749018494,1.618,1.90356481481481
"1015","b1.t30.p27.w1616",30,100,0,1,"9",27,1616,1,1.02334448187791,1.526,1.90356481481481
"1016","b1.t30.p27.w1617",30,5,0,1,"6",27,1617,2,0.0908196699793423,1.541,1.90356481481481
"1017","b1.t30.p27.w1618",30,1,0,1,"7",27,1618,3,-0.0271685093660289,1.644,1.90356481481481
"1018","b1.t30.p28.w1621",30,1,0,1,"10",28,1621,2,0.0600202996112471,0.873,1.90578703703704
"1019","b1.t30.p28.w1622",30,1000,5.33,1,"9",28,1622,2,0.188261094273009,1.004,1.90578703703704
"1020","b1.t30.p28.w1623",30,100,0,1,"5",28,1623,3,0.851516437731779,1.303,1.90578703703704
"1021","b1.t30.p28.w1625",30,50,0,1,"10",28,1625,3,0.734768531010602,1.359,1.90578703703704
"1022","b1.t30.p28.w1626",30,100,0,1,"5",28,1626,1,1.01823021579925,1.213,1.90578703703704
"1023","b1.t30.p28.w1629",30,1000,6.67,1,"15",28,1629,2,-0.0313988375872086,1.122,1.90578703703704
"1024","b1.t30.p28.w1630",30,100,0,1,"7",28,1630,2,0.710405318766187,1.196,1.90578703703704
"1025","b1.t30.p28.w1632",30,10,0,1,"14",28,1632,2,0.197972741314001,1.383,1.51974537037037
"1026","b1.t30.p28.w1633",30,0,0,1,"7",28,1633,3,-0.0161669063010848,1.261,8.60592592592593
"1027","b1.t30.p28.w1635",30,1000,1.33,1,"13",28,1635,3,0.823093880881988,1.511,1.90578703703704
"1028","b1.t30.p28.w1637",30,5,0,1,"7",28,1637,2,-0.0200938582520771,1.46,1.90578703703704
"1029","b1.t30.p28.w1638",30,10,0,1,"8",28,1638,2,0.212115924172517,1.23,1.90578703703704
"1030","b1.t30.p28.w1641",30,1000,8,1,"5",28,1641,4,-0.120899909598461,1.344,3.63890046296296
"1031","b1.t30.p28.w1642",30,1000,5.33,1,"1",28,1642,1,0.148544254810726,1.155,1.90578703703704
"1032","b1.t30.p28.w1643",30,1000,8,1,"12",28,1643,1,-0.00688733119926314,1.538,2.52805555555556
"1033","b1.t30.p28.w1645",30,1000,12,1,"10",28,1645,3,-0.132757145500674,1.16,8.60592592592593
"1034","b1.t30.p28.w1646",30,1000,1.33,1,"9",28,1646,2,0.797001812234895,1.577,1.90578703703704
"1035","b1.t30.p28.w1647",30,50,0,1,"6",28,1647,3,0.599305258619274,1.468,1.51974537037037
"1036","b1.t30.p28.w1649",30,1000,12,1,"5",28,1649,4,-0.143463779102112,1.263,8.60592592592593
"1037","b1.t30.p28.w1650",30,1000,12,1,"6",28,1650,2,-0.172908481592078,1.305,8.60592592592593
"1038","b1.t30.p28.w1651",30,1000,1.33,1,"5",28,1651,1,0.662840483135908,1.683,1.90578703703704
"1039","b1.t30.p28.w1653",30,1,0,1,"9",28,1653,1,-0.0579586124342604,1.56,8.60592592592593
"1040","b1.t30.p28.w1654",30,100,0,1,"1",28,1654,1,0.67589775953577,1.61,1.90578703703704
"1041","b1.t30.p28.w1657",30,700,0,1,"9",28,1657,1,0.814918834717283,1.638,1.90578703703704
"1042","b1.t30.p28.w1658",30,25,0,1,"9",28,1658,3,0.535104344479895,1.341,1.90578703703704
"1043","b1.t30.p28.w1663",30,100,0,1,"5",28,1663,4,0.758351846031935,1.628,1.90578703703704
"1044","b1.t30.p28.w1664",30,1000,9.33,1,"none",28,1664,3,-0.1386066984015,1.347,8.60592592592593
"1045","b1.t30.p28.w1667",30,1000,4,1,"9",28,1667,2,0.250747095713463,1.521,1.90578703703704
"1046","b1.t30.p28.w1673",30,700,0,1,"9",28,1673,2,1.19795532817717,1.761,2.52805555555556
"1047","b1.t30.p28.w1674",30,25,0,1,"8",28,1674,2,0.473108607902263,1.616,1.90578703703704
"1048","b1.t30.p28.w1675",30,1000,9.33,1,"3",28,1675,3,0.0351762663032472,1.475,2.52805555555556
"1049","b1.t30.p28.w1678",30,1000,8,1,"12",28,1678,2,-0.0390589947163105,1.427,1.90578703703704
"1050","b1.t30.p28.w1679",30,50,0,1,"3",28,1679,3,0.660600796819354,1.438,1.90578703703704
"1051","b1.t30.p29.w1683",30,400,0,1,"3",29,1683,3,1.34523074171924,1.315,2.53020833333333
"1052","b1.t30.p29.w1684",30,1000,1.33,1,"7",29,1684,2,0.843365107384622,1.237,1.90802083333333
"1053","b1.t30.p29.w1686",30,1000,5.33,1,"10",29,1686,2,0.0408241303367863,1.416,1.90802083333333
"1054","b1.t30.p29.w1695",30,1000,10.67,1,"10",29,1695,2,-0.180848275784177,1.474,8.60862268518519
"1055","b1.t30.p29.w1703",30,10,0,1,"13",29,1703,1,0.173070042384288,1.609,1.90802083333333
"1056","b1.t30.p29.w1704",30,0,0,1,"13",29,1704,2,-0.124338894184701,1.639,8.60862268518519
"1057","b1.t30.p29.w1705",30,1000,5.33,1,"7",29,1705,3,0.0720896652310565,1.66,2.53020833333333
"1058","b1.t30.p29.w1708",30,1000,12,1,"11",29,1708,3,-0.0547271613438704,1.474,1.90802083333333
"1059","b1.t30.p29.w1709",30,10,0,1,"5",29,1709,1,0.242468548168079,1.72,1.90802083333333
"1060","b1.t30.p29.w1711",30,10,0,1,"15",29,1711,3,0.269285567126851,1.406,1.90802083333333
"1061","b1.t30.p29.w1712",30,1000,9.33,1,"11",29,1712,1,0.0250473477300136,1.578,3.64111111111111
"1062","b1.t30.p29.w1713",30,0,0,1,"11",29,1713,2,-0.0825607240100408,1.665,8.60862268518519
"1063","b1.t30.p29.w1716",30,700,0,1,"5",29,1716,4,1.08535050755986,1.387,1.90802083333333
"1064","b1.t30.p29.w1717",30,25,0,1,"5",29,1717,4,0.480551605032632,1.423,1.90802083333333
"1065","b1.t30.p29.w1720",30,1000,4,1,"14",29,1720,1,0.170165406035626,1.411,1.90802083333333
"1066","b1.t30.p29.w1721",30,1000,6.67,1,"5",29,1721,3,-0.0203685468277514,1.53,1.90802083333333
"1067","b1.t30.p29.w1722",30,10,0,1,"2",29,1722,3,0.0590043665326983,1.641,1.90802083333333
"1068","b1.t30.p29.w1723",30,50,0,1,"6",29,1723,1,0.700277902348985,1.627,1.90802083333333
"1069","b1.t30.p29.w1728",30,1000,6.67,1,"6",29,1728,1,-0.0495988975252878,1.511,2.53020833333333
"1070","b1.t30.p29.w1729",30,700,0,1,"5",29,1729,2,1.05238666828859,1.86,1.90802083333333
"1071","b1.t30.p29.w1733",30,0,0,1,"5",29,1733,2,0.154780336513785,1.545,6.67571759259259
"1072","b1.t30.p29.w1734",30,25,0,1,"5",29,1734,1,0.473574654115332,1.497,1.90802083333333
"1073","b1.t30.p29.w1735",30,25,0,1,"5",29,1735,5,0.532285122367356,1.497,1.90802083333333
"1074","b1.t30.p29.w1736",30,5,0,1,"all",29,1736,2,0.06252750249597,1.509,1.90802083333333
"1075","b1.t30.p29.w1737",30,700,0,1,"10",29,1737,2,1.15413922864208,1.716,1.90802083333333
"1076","b1.t30.p29.w1738",30,1000,12,1,"6",29,1738,1,-0.225650774259431,1.54,8.60862268518519
"1077","b1.t30.p30.w1741",30,1000,4,1,"all",30,1741,2,0.327447460728216,1.202,1.91024305555556
"1078","b1.t30.p30.w1742",30,100,0,1,"15",30,1742,2,0.827950890278508,1.202,1.91024305555556
"1079","b1.t30.p30.w1743",30,1000,1.33,1,"9",30,1743,3,0.753793348522351,1.105,1.91024305555556
"1080","b1.t30.p30.w1744",30,1000,2.67,1,"1",30,1744,1,0.67561662552715,1.097,3.64325231481481
"1081","b1.t30.p30.w1745",30,1000,9.33,1,"1",30,1745,3,-0.0740395048712891,1.205,5.57369212962963
"1082","b1.t30.p30.w1746",30,1000,1.33,1,"2",30,1746,2,0.804049007359553,1.548,1.91024305555556
"1083","b1.t30.p30.w1747",30,1000,1.33,1,"14",30,1747,1,0.95913372723075,1.434,2.53236111111111
"1084","b1.t30.p30.w1749",30,1000,2.67,1,"9",30,1749,1,0.440615124021544,1.407,1.91024305555556
"1085","b1.t30.p30.w1751",30,1000,9.33,1,"12",30,1751,3,-0.157105741546722,1.115,8.61186342592593
"1086","b1.t30.p30.w1756",30,1000,9.33,1,"7",30,1756,1,-0.0627936414305292,1.119,2.53236111111111
"1087","b1.t30.p30.w1757",30,1000,0,1,"15",30,1757,1,1.28348430160073,1.806,2.53236111111111
"1088","b1.t30.p30.w1760",30,400,0,1,"15",30,1760,3,1.38790994680299,1.641,2.53236111111111
"1089","b1.t30.p30.w1761",30,1000,1.33,1,"1",30,1761,1,1.16474127539054,1.343,2.53236111111111
"1090","b1.t30.p30.w1762",30,1000,1.33,1,"none",30,1762,2,0.80577720337294,1.586,1.91024305555556
"1091","b1.t30.p30.w1763",30,5,0,1,"all",30,1763,1,0.139124334507081,1.637,1.91024305555556
"1092","b1.t30.p30.w1767",30,1000,12,1,"10",30,1767,2,-0.183316160051366,1.565,8.61186342592593
"1093","b1.t30.p30.w1768",30,1000,0,1,"10",30,1768,1,1.28998935101932,1.893,2.53236111111111
"1094","b1.t30.p30.w1769",30,1000,9.33,1,"5",30,1769,2,-0.182992657583196,1.242,8.61186342592593
"1095","b1.t30.p30.w1771",30,1000,8,1,"9",30,1771,1,-0.00699612417844807,1.09,1.91024305555556
"1096","b1.t30.p30.w1772",30,25,0,1,"5",30,1772,2,0.459443103822992,1.482,1.91024305555556
"1097","b1.t30.p30.w1776",30,1000,4,1,"1",30,1776,3,0.31875480211598,1.557,3.64325231481481
"1098","b1.t30.p30.w1777",30,1000,1.33,1,"7",30,1777,3,0.733537515824434,1.8,1.91024305555556
"1099","b1.t30.p30.w1778",30,1000,8,1,"13",30,1778,3,0.0355900530716636,1.542,1.91024305555556
"1100","b1.t30.p30.w1779",30,1000,10.67,1,"14",30,1779,1,-0.121367510939413,1.239,8.61186342592593
"1101","b1.t30.p30.w1781",30,700,0,1,"5",30,1781,1,1.1063227706948,1.493,1.91024305555556
"1102","b1.t30.p30.w1782",30,1000,12,1,"1",30,1782,3,-0.16301079841291,1.17,8.61186342592593
"1103","b1.t30.p30.w1783",30,1000,5.33,1,"11",30,1783,1,0.0927413742984547,1.435,1.91024305555556
"1104","b1.t30.p30.w1786",30,1000,2.67,1,"7",30,1786,1,0.731514358549514,1.579,1.91024305555556
"1105","b1.t30.p30.w1788",30,1000,8,1,"9",30,1788,2,0.0597701683079031,1.454,1.91024305555556
"1106","b1.t30.p30.w1791",30,400,0,1,"13",30,1791,2,1.38924959958049,1.417,2.53236111111111
"1107","b1.t30.p30.w1792",30,1000,12,1,"7",30,1792,3,-0.198006344610834,1.167,8.61186342592593
"1108","b1.t30.p30.w1796",30,400,0,1,"13",30,1796,3,1.53516274310185,1.571,2.53236111111111
"1109","b1.t30.p30.w1797",30,1000,6.67,1,"4",30,1797,1,-0.0847207463238124,1.229,3.64325231481481
"1110","b1.t30.p30.w1799",30,1000,1.33,1,"11",30,1799,1,0.763068324554037,1.22,1.91024305555556
"1111","b1.t30.p31.w1801",30,1000,4,1,"none",31,1801,2,0.253256169341542,1.545,1.9125
"1112","b1.t30.p31.w1802",30,700,0,1,"9",31,1802,3,1.23239012960096,1.503,1.9125
"1113","b1.t30.p31.w1804",30,0,0,1,"10",31,1804,2,0.169233700309471,1.518,1.9125
"1114","b1.t30.p31.w1806",30,10,0,1,"12",31,1806,2,0.476379327513916,1.637,1.9125
"1115","b1.t30.p31.w1807",30,1000,2.67,1,"11",31,1807,1,0.317293697901048,1.501,1.9125
"1116","b1.t30.p31.w1808",30,400,0,1,"2",31,1808,2,1.12465909036875,1.276,1.9125
"1117","b1.t30.p31.w1809",30,1000,8,1,"10",31,1809,3,-0.125589660126215,1.001,3.64537037037037
"1118","b1.t30.p31.w1810",30,50,0,1,"9",31,1810,3,0.865832189944239,1.03,1.9125
"1119","b1.t30.p31.w1812",30,1000,8,1,"11",31,1812,2,0.101846189480017,1.592,2.53449074074074
"1120","b1.t30.p31.w1815",30,400,0,1,"12",31,1815,1,1.07847697767218,1.505,1.9125
"1121","b1.t30.p31.w1817",30,100,0,1,"12",31,1817,1,0.876572206899887,1.544,1.9125
"1122","b1.t30.p31.w1819",30,1,0,1,"9",31,1819,3,0.0210518184432461,1.105,1.9125
"1123","b1.t30.p31.w1820",30,1000,6.67,1,"7",31,1820,3,0.0159384497050304,1.171,1.9125
"1124","b1.t30.p31.w1824",30,100,0,1,"7",31,1824,3,0.130382942255626,1.685,1.9125
"1125","b1.t30.p31.w1827",30,10,0,1,"3",31,1827,2,0.130371695966429,1.35,1.9125
"1126","b1.t30.p31.w1828",30,1000,8,1,"7",31,1828,2,0.120168058093386,1.372,3.64537037037037
"1127","b1.t30.p31.w1829",30,1000,6.67,1,"12",31,1829,2,0.000103238405115365,1.073,1.9125
"1128","b1.t30.p31.w1831",30,50,0,1,"6",31,1831,2,0.700915103410616,1.428,1.9125
"1129","b1.t30.p31.w1834",30,1000,1.33,1,"12",31,1834,2,1.01831404888619,1.832,3.64537037037037
"1130","b1.t30.p31.w1835",30,100,0,1,"4",31,1835,2,0.836279896837454,1.756,1.9125
"1131","b1.t30.p31.w1836",30,1000,6.67,1,"2",31,1836,2,0.208172958274547,1.469,2.53449074074074
"1132","b1.t30.p31.w1838",30,1000,12,1,"13",31,1838,2,-0.0981604872127731,1.272,7.77125
"1133","b1.t30.p31.w1842",30,1000,5.33,1,"none",31,1842,2,0.234930777387615,1.613,1.9125
"1134","b1.t30.p31.w1843",30,1000,1.33,1,"3",31,1843,3,1.04565536512049,1.815,3.64537037037037
"1135","b1.t30.p31.w1845",30,1000,0,1,"7",31,1845,2,0.629912368651827,1.866,1.9125
"1136","b1.t30.p31.w1847",30,1000,10.67,1,"14",31,1847,2,0.0350823321710135,1.684,1.9125
"1137","b1.t30.p31.w1848",30,1000,12,1,"8",31,1848,1,0.0879774467336223,1.452,1.9125
"1138","b1.t30.p31.w1852",30,1000,6.67,1,"8",31,1852,1,-0.00104909330141475,1.55,3.64537037037037
"1139","b1.t30.p31.w1854",30,1000,0,1,"4",31,1854,2,0.827802456508435,1.624,1.9125
"1140","b1.t30.p32.w1863",30,1000,4,1,"all",32,1863,3,0.233362145234696,1.007,2.53663194444444
"1141","b1.t30.p32.w1865",30,1000,9.33,1,"1",32,1865,1,-0.00635054825073112,1.097,4.63594907407407
"1142","b1.t30.p32.w1866",30,50,0,1,"2",32,1866,3,0.705017835807836,1.077,2.53663194444444
"1143","b1.t30.p32.w1871",30,10,0,1,"all",32,1871,3,0.0353638365204804,1.099,2.53663194444444
"1144","b1.t30.p32.w1872",30,5,0,1,"15",32,1872,3,0.0856451859029194,0.78,2.53663194444444
"1145","b1.t30.p32.w1873",30,700,0,1,"2",32,1873,1,1.47141475891197,1.574,2.53663194444444
"1146","b1.t30.p32.w1874",30,700,0,1,"15",32,1874,2,1.4552812044517,1.51,2.53663194444444
"1147","b1.t30.p32.w1875",30,1000,12,1,"10",32,1875,1,-0.0641598983438017,1.136,2.53663194444444
"1148","b1.t30.p32.w1878",30,1000,4,1,"11",32,1878,2,0.212469634025387,1.185,2.53663194444444
"1149","b1.t30.p32.w1879",30,700,0,1,"6",32,1879,2,1.33289198345435,1.212,2.53663194444444
"1150","b1.t30.p32.w1883",30,50,0,1,"8",32,1883,2,0.823412729981553,1.389,2.53663194444444
"1151","b1.t30.p32.w1884",30,1000,6.67,1,"10",32,1884,2,0.00272828129661807,1.172,2.53663194444444
"1152","b1.t30.p32.w1885",30,25,0,1,"11",32,1885,2,0.222429399620468,1.447,2.53663194444444
"1153","b1.t30.p32.w1888",30,1000,9.33,1,"13",32,1888,2,0.0438200916623944,1.005,2.53663194444444
"1154","b1.t30.p32.w1890",30,1000,1.33,1,"5",32,1890,3,0.91497464197539,1.298,2.53663194444444
"1155","b1.t30.p32.w1891",30,10,0,1,"all",32,1891,1,0.0414719149147807,1.256,2.53663194444444
