"","block","mic","rep","id","Parameter","mean","Rhat","n.eff"
"40",1,"11",3,"b1.m11","tmax",43.4389200358782,1.06298689352488,63
"41",1,"10",1,"b1.m10","a",0.0573969214194132,1.00208681685405,2200
"42",1,"10",1,"b1.m10","b",-0.89468827943061,1.00170553758081,2900
"43",1,"10",1,"b1.m10","d.t",9.30077086867702,1.00137455801163,4000
"44",1,"10",1,"b1.m10","tmax",44.2352666334335,1.0019547748987,2400
"45",1,"9",2,"b1.m9","a",0.0593176637092414,1.00212994730281,2100
"46",1,"9",2,"b1.m9","b",-1.03428188598928,1.00200624981154,3000
"47",1,"9",2,"b1.m9","d.t",8.66876274653963,1.0015653572516,3300
"48",1,"9",2,"b1.m9","tmax",44.4051301180429,1.00137576351204,6000
"49",1,"all",3,"b1.mall","a",0.0672850142061233,1.00629784317756,610
"50",1,"all",3,"b1.mall","b",-0.932645160429907,1.00425349235888,940
"51",1,"all",3,"b1.mall","d.t",7.18563752747616,1.00384786175502,1000
"52",1,"all",3,"b1.mall","tmax",43.8871783573639,1.00326353302659,1300
"53",1,"3",3,"b1.m3","a",0.0595262536541073,1.00124013058155,4700
"54",1,"3",3,"b1.m3","b",-1.01708895522056,1.00240217482913,2500
"55",1,"3",3,"b1.m3","d.t",8.789837912107,1.00127933766683,4500
"56",1,"3",3,"b1.m3","tmax",44.5173833982959,1.00174497481493,2900
"57",1,"6",3,"b1.m6","a",0.0585960040537458,1.01366585269705,270
"58",1,"6",3,"b1.m6","b",-0.908170338036083,1.01223976678173,340
"59",1,"6",3,"b1.m6","d.t",8.18080724116274,1.0110182024496,340
"60",1,"6",3,"b1.m6","tmax",44.2726015801013,1.01035323533881,460
"61",1,"13",2,"b1.m13","a",0.0597359481458091,1.00084166073769,6000
"62",1,"13",2,"b1.m13","b",-1.00862226866086,1.00113116708511,5500
"63",1,"13",2,"b1.m13","d.t",9.22258822527028,1.00088951998816,6000
"64",1,"13",2,"b1.m13","tmax",44.2369958469852,1.00089061883826,6000
"65",1,"5",2,"b1.m5","a",0.0627263120390113,1.00187854321275,2500
"66",1,"5",2,"b1.m5","b",-0.996986299136816,1.0019160537651,2500
"67",1,"5",2,"b1.m5","d.t",9.12166955984587,1.00160482895414,3200
"68",1,"5",2,"b1.m5","tmax",44.0973805665891,1.00112653123373,5600
"69",3,"2",2,"b3.m2","a",0.0609433827616829,1.00198705299282,2400
"70",3,"2",2,"b3.m2","b",-0.990190824440332,1.00110768481677,5700
"71",3,"2",2,"b3.m2","d.t",9.09986029371715,1.00186047614114,2600
"72",3,"2",2,"b3.m2","tmax",44.4045691331006,1.00071959253114,6000
"73",3,"1",3,"b3.m1","a",0.0621356893968414,1.00116385229864,5300
"74",3,"1",3,"b3.m1","b",-1.02117952079321,1.00384575165868,1700
"75",3,"1",3,"b3.m1","d.t",8.96333171734559,1.00081109955473,6000
"76",3,"1",3,"b3.m1","tmax",44.4204028716313,1.00383661457627,1700
"77",3,"all",1,"b3.mall","a",0.0633445082771247,1.00138433420996,4000
"78",3,"all",1,"b3.mall","b",-1.10252457397511,1.00121478338642,4900
"79",3,"all",1,"b3.mall","d.t",9.00903942676084,1.00194903652737,2400
"80",3,"all",1,"b3.mall","tmax",44.3358577543873,1.00081600708498,6000
"81",3,"3",3,"b3.m3","a",0.0620910784300313,1.00164219382913,3100
"82",3,"3",3,"b3.m3","b",-0.997196385933706,1.00126380916505,4600
"83",3,"3",3,"b3.m3","d.t",9.03539884436511,1.00234682168329,2100
"84",3,"3",3,"b3.m3","tmax",44.292881946303,1.00156675862197,3300
"85",3,"12",2,"b3.m12","a",0.0615841845628941,1.0011710781442,5200
"86",3,"12",2,"b3.m12","b",-1.00482515528491,1.00091316713432,6000
"87",3,"12",2,"b3.m12","d.t",9.12580112007191,1.00106713845807,6000
"88",3,"12",2,"b3.m12","tmax",44.2781223058603,1.00073838229545,6000
"89",3,"5",3,"b3.m5","a",0.0629544982757431,1.00108058484399,6000
"90",3,"5",3,"b3.m5","b",-1.04885464954704,1.00074130518872,6000
"91",3,"5",3,"b3.m5","d.t",9.11674491772959,1.00114528471814,5400
"92",3,"5",3,"b3.m5","tmax",44.3351290334442,1.00062429665058,6000
"93",3,"7",1,"b3.m7","a",0.0624469023679283,1.00096107238613,6000
"94",3,"7",1,"b3.m7","b",-1.00778395845708,1.00235116856845,2600
"95",3,"7",1,"b3.m7","d.t",8.84597077510822,1.00126189006917,4600
"96",3,"7",1,"b3.m7","tmax",44.3771287898583,1.00201729585165,3000
"97",3,"9",3,"b3.m9","a",0.0617310900711531,1.00162738020745,3100
"98",3,"9",3,"b3.m9","b",-1.09239740802382,1.00174459435916,2800
"99",3,"9",3,"b3.m9","d.t",9.08760207278555,1.00122872821218,4800
"100",3,"9",3,"b3.m9","tmax",44.4324445065331,1.00078982565559,6000
"101",3,"10",1,"b3.m10","a",0.0622943884672586,1.00149080600014,3500
"102",3,"10",1,"b3.m10","b",-0.992286729588838,1.00241568878973,1900
"103",3,"10",1,"b3.m10","d.t",8.99578576701303,1.00116326324056,5300
"104",3,"10",1,"b3.m10","tmax",44.3045369476404,1.00166002384812,3000
"105",3,"8",1,"b3.m8","a",0.0604276308517381,1.00197765308539,2400
"106",3,"8",1,"b3.m8","b",-1.06737975771655,1.00172592669277,2900
"107",3,"8",1,"b3.m8","d.t",9.16125115376807,1.00147183964072,3600
"108",3,"8",1,"b3.m8","tmax",44.7048447953849,1.00142733550398,3800
"109",3,"13",2,"b3.m13","a",0.0614631856785652,1.00141289283405,3800
"110",3,"13",2,"b3.m13","b",-0.983744313568289,1.00276082382219,2000
"111",3,"13",2,"b3.m13","d.t",8.32381290186842,1.00145766290589,3700
"112",3,"13",2,"b3.m13","tmax",44.4685832916497,1.00164874203222,4800
"113",3,"none",3,"b3.mnone","a",0.0611255661894788,1.00157661052492,3300
"114",3,"none",3,"b3.mnone","b",-1.03878420275754,1.002053507299,3700
"115",3,"none",3,"b3.mnone","d.t",9.11285116776151,1.00112985776695,5500
"116",3,"none",3,"b3.mnone","tmax",44.4786072949409,1.00201048744775,2300
"117",3,"14",2,"b3.m14","a",0.0627022147227295,1.00162595513739,3100
"118",3,"14",2,"b3.m14","b",-1.0195298378677,1.00147857676269,3600
"119",3,"14",2,"b3.m14","d.t",9.06396109081346,1.00118273456134,5100
"120",3,"14",2,"b3.m14","tmax",44.4102302934005,1.00213415346401,2100
"121",3,"15",3,"b3.m15","a",0.0607426090793348,1.00108353419588,6000
"122",3,"15",3,"b3.m15","b",-0.972773330086817,1.00115958988618,5300
"123",3,"15",3,"b3.m15","d.t",9.06479814135917,1.00130857221048,4300
"124",3,"15",3,"b3.m15","tmax",44.3540569223524,1.00168363696478,3000
"125",3,"4",1,"b3.m4","a",0.0614785186583493,1.00147899070663,3600
"126",3,"4",1,"b3.m4","b",-1.05565744188863,1.00201915175463,2300
"127",3,"4",1,"b3.m4","d.t",8.99139938085954,1.00121489386156,4900
"128",3,"4",1,"b3.m4","tmax",44.479509001221,1.00157564464837,3300
"129",3,"11",3,"b3.m11","a",0.064541703453854,1.0015572387808,3300
"130",3,"11",3,"b3.m11","b",-1.09055639865302,1.00182265977356,2600
"131",3,"11",3,"b3.m11","d.t",8.49633865899557,1.00084141050272,6000
"132",3,"11",3,"b3.m11","tmax",44.3673576701168,1.00174320258433,2800
"133",3,"6",3,"b3.m6","a",0.0607768349156047,1.00114976792515,5400
"134",3,"6",3,"b3.m6","b",-0.998886067408778,1.00171545947352,2900
"135",3,"6",3,"b3.m6","d.t",9.07642135165995,1.00166868030696,3000
"136",3,"6",3,"b3.m6","tmax",44.3097757275196,1.00228773412106,2000
"137",4,"12",3,"b4.m12","a",0.0580813118692624,1.00088278667344,6000
"138",4,"12",3,"b4.m12","b",-1.08446665670085,1.00144409847051,3700
"139",4,"12",3,"b4.m12","d.t",9.31709967747532,1.00178735357112,2700
"140",4,"12",3,"b4.m12","tmax",44.6239080400102,1.00083169828777,6000
"141",4,"1",1,"b4.m1","a",0.0598665853852809,1.00074103588662,6000
"142",4,"1",1,"b4.m1","b",-1.10917983133768,1.00122335520249,4800
"143",4,"1",1,"b4.m1","d.t",9.29999739596333,1.00087081354137,6000
"144",4,"1",1,"b4.m1","tmax",44.7071973226555,1.00099648984406,6000
"145",4,"3",2,"b4.m3","a",0.0593895000837757,1.00075724454344,6000
"146",4,"3",2,"b4.m3","b",-1.022840169627,1.00102884373773,6000
"147",4,"3",2,"b4.m3","d.t",9.42744737047352,1.00131536757128,4300
"148",4,"3",2,"b4.m3","tmax",44.7571113208703,1.00101233961671,6000
"149",4,"9",1,"b4.m9","a",0.0590914692544772,1.00207450484673,2200
"150",4,"9",1,"b4.m9","b",-1.2108445263425,1.00136643165386,4000
"151",4,"9",1,"b4.m9","d.t",9.13418200262839,1.001426211712,3800
"152",4,"9",1,"b4.m9","tmax",44.9090250369219,1.00100477412078,6000
"153",4,"15",1,"b4.m15","a",0.0592681207990321,1.0019668101681,2400
"154",4,"15",1,"b4.m15","b",-1.00225623944687,1.00124809808915,4700
"155",4,"15",1,"b4.m15","d.t",9.34023206886199,1.00175084423707,2800
"156",4,"15",1,"b4.m15","tmax",44.5009340329472,1.00112558602479,5600
"157",4,"11",1,"b4.m11","a",0.0608040921233736,1.00721134664632,530
"158",4,"11",1,"b4.m11","b",-1.12323389091199,1.00941689827323,470
"159",4,"11",1,"b4.m11","d.t",7.6714547871622,1.00151769109136,3400
"160",4,"11",1,"b4.m11","tmax",44.7263586776216,1.00697799295645,570
"161",4,"13",2,"b4.m13","a",0.0576927749762681,1.00924077665382,790
"162",4,"13",2,"b4.m13","b",-1.01407680140846,1.02210770406077,290
"163",4,"13",2,"b4.m13","d.t",8.95825632688002,1.00197364259015,2400
"164",4,"13",2,"b4.m13","tmax",44.90391089862,1.01311208084063,540
"165",4,"all",1,"b4.mall","a",0.0624701935990223,1.00081248873012,6000
"166",4,"all",1,"b4.mall","b",-1.12479768839825,1.00111096526842,5700
"167",4,"all",1,"b4.mall","d.t",8.92379190657934,1.00061320753621,6000
"168",4,"all",1,"b4.mall","tmax",44.5694017387483,1.00101921686461,6000
"169",4,"none",3,"b4.mnone","a",0.0590300842058274,1.00127731853742,4500
"170",4,"none",3,"b4.mnone","b",-1.13658731780548,1.00104656380734,6000
"171",4,"none",3,"b4.mnone","d.t",9.19521743779795,1.00154726967985,3300
"172",4,"none",3,"b4.mnone","tmax",44.6768458247324,1.00115150956418,5400
"173",4,"5",2,"b4.m5","a",0.0590552730200993,1.00283107897264,1500
"174",4,"5",2,"b4.m5","b",-1.1011971880113,1.00396096933354,1700
"175",4,"5",2,"b4.m5","d.t",9.37561495968079,1.00192587475323,2500
"176",4,"5",2,"b4.m5","tmax",44.6619898148303,1.00179815669293,4300
"177",4,"6",3,"b4.m6","a",0.0586303839230748,1.00123161853093,4800
"178",4,"6",3,"b4.m6","b",-1.05642584470992,1.00155876630228,3300
"179",4,"6",3,"b4.m6","d.t",9.48086759931172,1.00094310783579,6000
"180",4,"6",3,"b4.m6","tmax",44.5086516114718,1.00102449979775,6000
"181",4,"10",3,"b4.m10","a",0.0593291723121676,1.00237020973958,1900
"182",4,"10",3,"b4.m10","b",-1.03721675073601,1.00345166754166,1200
"183",4,"10",3,"b4.m10","d.t",9.42639950316155,1.00121533938753,4900
"184",4,"10",3,"b4.m10","tmax",44.5985551929005,1.0024168186659,1800
"185",4,"14",3,"b4.m14","a",0.058050419829562,1.00246308536701,1800
"186",4,"14",3,"b4.m14","b",-1.09057953861171,1.00134131849789,4200
"187",4,"14",3,"b4.m14","d.t",9.24635922136055,1.00220362436494,2100
"188",4,"14",3,"b4.m14","tmax",44.7761901471635,1.00106699666228,6000
"189",4,"2",1,"b4.m2","a",0.0603567733545648,1.00226432566536,2000
"190",4,"2",1,"b4.m2","b",-1.0978842385188,1.00218823725339,2100
"191",4,"2",1,"b4.m2","d.t",9.02937311924548,1.00213531624959,2100
"192",4,"2",1,"b4.m2","tmax",44.6856840779641,1.0013185318248,4300
"193",4,"7",3,"b4.m7","a",0.0571610612913708,1.00146748797782,3600
"194",4,"7",3,"b4.m7","b",-1.05000895083411,1.00097022873257,6000
"195",4,"7",3,"b4.m7","d.t",9.3555794837847,1.00126414736027,4600
"196",4,"7",3,"b4.m7","tmax",44.7232443850382,1.00086441369214,6000
"197",4,"8",1,"b4.m8","a",0.0584722657818136,1.00171875998768,2900
"198",4,"8",1,"b4.m8","b",-1.09230725109344,1.00101787784179,6000
"199",4,"8",1,"b4.m8","d.t",9.35279127612323,1.00121022262259,4900
"200",4,"8",1,"b4.m8","tmax",44.614538303506,1.00133627278002,4200
"201",4,"4",2,"b4.m4","a",0.0577770120621227,1.0013111537723,4300
"202",4,"4",2,"b4.m4","b",-1.07427569218442,1.00338690387635,1200
"203",4,"4",2,"b4.m4","d.t",9.26970114453597,1.00134016380559,4200
"204",4,"4",2,"b4.m4","tmax",44.6194435648352,1.00174192398832,2800
